Customer_ID,Age,Gender,Annual_Income,Education,Location_Type,Account_Age_Days,Membership_Type,Payment_Method,Total_Purchases,Total_Amount_Spent,Avg_Order_Value,Days_Since_Last_Purchase,Purchase_Frequency,Visits_Per_Month,Time_Per_Visit_Minutes,Product_Views_Per_Visit,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Contacts,Satisfaction_Score,NPS,Referrals,Loyalty_Points,Complaints,Favorite_Category,Num_Categories_Shopped,Discount_Usage_Rate,Returns_Rate,Churn_Risk_Score,Churned
CUST0514,26,Male,20000,High School,Suburban,1100,Basic,Credit Card,39,4323.68,110.86,1,1.06,14.5,1.0,16,34.4,23.5,2,5.9,47.0,2,0,0,Books,1,63.2,16.9,34.3,0
CUST0515,31,Female,63319,Master,Urban,288,VIP,Credit Card,23,1689.12,73.44,13,2.4,13.8,8.9,11,16.7,54.1,2,3.3,-33.0,1,556,0,Sports,2,52.3,20.2,51.9,1
CUST0516,51,Female,64169,Bachelor,Suburban,1200,Premium,Credit Card,88,5614.32,63.8,14,2.2,14.4,11.7,7,59.4,30.5,3,6.6,39.0,3,976,0,Books,2,51.2,50.0,64.0,1
CUST0517,47,Male,67700,Master,Urban,306,VIP,Bank Transfer,31,5918.8,190.93,108,3.04,27.4,6.4,17,51.9,32.6,1,10.0,92.0,3,401,0,Books,1,37.2,39.8,58.1,1
CUST0518,25,Male,40253,Bachelor,Urban,200,Basic,Debit Card,10,2544.85,254.48,47,1.5,8.4,24.2,9,47.4,67.5,2,8.6,61.0,1,734,0,Home & Garden,1,10.1,32.5,57.6,1
CUST0519,41,Male,94275,Master,Urban,754,Basic,PayPal,21,612.44,29.16,3,0.84,31.1,3.0,10,60.9,39.5,6,,48.0,6,564,0,Electronics,2,61.4,3.5,62.9,1
CUST0520,51,Other,125789,High School,Suburban,271,Basic,Credit Card,15,976.76,65.12,6,1.66,6.3,1.0,10,37.9,35.1,1,7.7,72.0,0,523,1,Sports,1,29.3,11.7,50.4,1
CUST0521,18,Male,31811,Master,Urban,255,Premium,Credit Card,15,1949.03,129.94,7,1.76,4.8,7.1,7,26.5,39.3,0,7.0,26.0,0,0,0,Home & Garden,2,24.3,47.3,19.8,0
CUST0522,48,Female,72162,High School,Urban,269,Basic,Credit Card,10,1003.8,100.38,44,1.12,4.5,2.2,14,29.5,43.6,2,6.3,16.0,0,0,0,Electronics,1,31.3,14.8,24.1,0
CUST0523,30,Female,53768,Master,Suburban,750,VIP,Debit Card,70,8809.16,125.85,59,2.8,4.2,4.9,10,37.1,61.1,2,8.2,54.0,1,34,0,Sports,2,54.6,11.5,52.0,1
CUST0524,48,Male,88225,PhD,Urban,713,VIP,Debit Card,66,5064.91,76.74,88,2.78,28.3,10.3,7,56.6,46.3,8,4.3,-4.0,0,178,0,Home & Garden,3,61.1,18.8,77.0,1
CUST0525,28,Male,37300,High School,Rural,206,VIP,Debit Card,24,3693.1,153.88,127,3.5,18.5,3.3,10,63.9,,4,4.3,-9.0,1,185,0,Beauty,3,21.3,23.4,91.9,1
CUST0526,18,Male,49638,High School,Rural,162,Premium,Credit Card,8,724.81,90.6,10,1.48,26.7,4.9,8,63.7,15.8,1,6.6,30.0,0,0,0,Clothing,4,23.2,6.3,37.5,1
CUST0527,18,Female,26161,Master,Suburban,270,Premium,Bank Transfer,13,1350.44,103.88,16,1.44,1.3,11.3,17,45.2,29.6,4,3.2,,0,111,1,Books,2,31.2,18.0,51.9,1
CUST0528,40,Female,70216,High School,Urban,340,Premium,Credit Card,19,695.39,36.6,12,1.68,2.6,4.4,8,20.8,57.6,4,6.3,50.0,2,936,0,Beauty,5,44.5,24.9,87.1,1
CUST0529,43,Female,77449,Master,Suburban,108,Basic,Bank Transfer,7,595.91,85.13,19,1.94,6.5,7.1,6,62.2,43.8,2,4.8,10.0,0,0,0,Clothing,2,33.9,27.8,49.4,0
CUST0530,26,Female,44714,High School,Urban,631,Premium,Credit Card,38,4968.27,130.74,110,1.81,5.8,7.8,10,82.2,15.4,3,7.1,12.0,1,472,4,Sports,1,15.2,2.2,60.0,1
CUST0531,49,Male,88924,High School,Suburban,266,Basic,Debit Card,8,776.98,97.12,38,0.9,9.8,4.5,4,44.0,34.1,1,5.0,14.0,0,0,0,Beauty,5,41.1,13.7,43.2,0
CUST0532,18,Other,20000,PhD,Urban,162,Basic,Credit Card,5,437.12,87.42,60,0.93,8.6,4.6,9,67.2,29.6,1,6.4,23.0,1,1157,1,Beauty,3,41.9,20.6,75.4,1
CUST0533,39,Female,52765,Bachelor,Rural,45,Basic,Debit Card,0,0.0,0.0,30,0.0,3.4,5.1,9,66.9,63.2,3,5.9,9.0,0,0,0,Home & Garden,2,20.6,15.6,45.9,1
CUST0534,21,Male,20000,Master,Urban,109,Basic,Debit Card,0,0.0,0.0,1,0.0,5.3,3.0,11,75.3,40.8,2,5.8,27.0,0,0,1,Home & Garden,4,60.2,7.8,27.6,0
CUST0535,30,Other,52343,Bachelor,Suburban,1192,Basic,Debit Card,41,3211.06,78.32,2,1.03,6.8,6.9,10,77.2,34.3,3,7.3,51.0,1,668,0,Home & Garden,4,39.3,6.1,37.0,0
CUST0536,40,Female,74434,Bachelor,Suburban,145,Basic,Debit Card,1,133.08,133.08,34,0.21,3.0,3.1,11,34.9,34.0,1,7.2,45.0,3,136,0,Books,4,18.5,3.7,41.1,0
CUST0537,27,Female,47127,Bachelor,Suburban,73,Premium,PayPal,10,750.21,75.02,57,4.11,7.5,3.4,10,43.6,32.4,3,5.1,-12.0,1,896,0,Home & Garden,2,23.5,16.6,63.6,1
CUST0538,34,Female,77907,Bachelor,Urban,246,Basic,Debit Card,13,454.81,34.99,10,1.59,3.1,2.2,5,74.1,48.3,4,4.4,3.0,0,405,2,Electronics,4,76.6,4.4,60.5,1
CUST0539,55,Female,84416,Bachelor,Rural,146,Premium,PayPal,13,2419.09,186.08,57,2.67,7.4,12.0,9,21.8,42.5,3,4.8,-23.0,0,201,0,Electronics,3,33.3,50.0,52.2,0
CUST0540,31,Female,57571,Bachelor,Suburban,30,Basic,Credit Card,10,545.23,54.52,74,10.0,3.9,1.5,5,73.1,30.4,1,5.5,21.0,0,576,0,Electronics,3,52.1,24.9,96.9,1
CUST0541,52,Male,64134,Bachelor,Suburban,156,Premium,Debit Card,9,252.73,28.08,23,1.73,15.7,16.4,4,17.6,29.9,1,9.8,98.0,3,605,0,Beauty,2,13.1,40.4,50.8,1
CUST0542,23,Male,26854,High School,Urban,314,Premium,Debit Card,24,2772.34,115.51,61,2.29,11.2,4.7,10,40.2,23.4,3,5.0,0.0,0,0,0,Clothing,2,51.0,49.0,71.9,1
CUST0543,47,Female,83893,Master,Suburban,320,Premium,Credit Card,18,3590.83,199.49,23,1.69,11.0,3.7,15,21.9,69.3,3,7.5,42.0,4,840,0,Sports,2,40.5,26.8,71.1,1
CUST0544,61,Male,104677,High School,Urban,176,Premium,Debit Card,23,2693.58,117.11,51,3.92,13.6,2.3,1,30.7,24.8,1,7.2,47.0,2,158,0,Clothing,3,3.4,24.7,72.7,1
CUST0545,18,Male,20000,Bachelor,Urban,237,Basic,Credit Card,17,2911.38,171.26,64,2.15,11.7,2.5,13,79.9,37.0,3,5.3,-14.0,0,239,0,Beauty,3,55.5,14.2,70.6,1
CUST0546,28,Male,41036,High School,Urban,1346,Premium,Credit Card,89,3948.11,44.36,216,1.98,15.7,3.1,10,56.8,43.5,1,8.6,90.0,4,466,2,Clothing,2,65.0,15.0,66.7,1
CUST0547,48,Male,52142,Bachelor,Suburban,189,Basic,Credit Card,8,282.73,35.34,19,1.27,9.2,28.4,6,53.0,43.1,2,6.5,25.0,1,0,0,Books,3,38.0,16.4,31.4,0
CUST0548,36,Female,50835,Bachelor,Urban,119,Basic,Credit Card,10,649.67,64.97,23,2.52,13.5,3.1,7,65.9,39.0,1,4.1,-29.0,0,0,2,Beauty,3,49.2,31.9,52.1,1
CUST0549,45,Female,83856,High School,Urban,111,Premium,Debit Card,6,884.77,147.46,8,1.62,10.8,7.2,7,37.3,24.0,0,7.0,37.0,3,580,0,Clothing,3,56.0,0.8,47.4,0
CUST0550,30,Male,54378,High School,Suburban,244,Basic,Debit Card,4,444.37,111.09,10,0.49,10.7,4.3,8,42.2,23.4,3,5.6,6.0,0,0,0,Books,2,46.7,9.6,25.8,0
CUST0551,41,Male,71850,High School,Suburban,570,Premium,Bank Transfer,42,4867.72,115.9,53,2.21,2.1,17.3,11,32.4,38.0,2,6.3,46.0,3,0,0,Electronics,2,66.9,13.2,53.5,1
CUST0552,37,Male,58607,Bachelor,Urban,92,Premium,PayPal,6,524.35,87.39,112,1.96,3.5,6.0,10,61.0,61.0,6,1.0,-100.0,0,389,0,Electronics,4,35.3,8.6,94.7,1
CUST0553,57,Female,87166,Master,Suburban,494,Basic,Credit Card,17,1118.17,65.77,22,1.03,9.9,1.8,6,55.0,55.1,0,6.8,36.0,3,75,0,Clothing,4,21.8,32.7,48.4,0
CUST0554,43,Female,57555,High School,Urban,30,Basic,PayPal,0,0.0,0.0,8,0.0,4.5,3.5,7,84.6,40.7,3,7.9,82.0,1,495,1,Clothing,3,41.7,15.3,36.7,0
CUST0555,45,Male,80982,Bachelor,Urban,217,Basic,PayPal,0,0.0,0.0,15,0.0,7.8,21.7,8,74.4,47.8,3,6.3,28.0,1,178,1,Electronics,6,14.7,26.7,53.7,1
CUST0556,33,Female,57375,Bachelor,Urban,598,VIP,Debit Card,60,3773.88,62.9,27,3.01,5.4,9.1,15,37.6,52.5,5,4.1,-15.0,0,0,0,Home & Garden,1,33.6,25.5,76.2,1
CUST0557,32,Female,56690,Bachelor,Suburban,165,Premium,Debit Card,15,1529.92,101.99,15,2.73,5.6,4.9,10,49.9,41.8,2,7.6,52.0,2,184,1,Electronics,2,53.4,41.2,64.6,1
CUST0558,33,Female,43169,Master,Urban,331,Basic,Bank Transfer,9,621.99,69.11,11,0.82,8.5,2.3,10,57.0,58.5,1,5.0,-9.0,0,329,0,Home & Garden,2,35.8,28.5,47.5,0
CUST0559,45,Female,38200,Bachelor,Urban,91,Basic,Debit Card,10,952.2,95.22,59,3.3,6.7,2.6,12,44.0,37.3,2,6.6,40.0,1,212,0,Electronics,3,18.5,6.7,26.1,0
CUST0560,33,Male,67517,Bachelor,Urban,541,Premium,Bank Transfer,32,598.85,18.71,0,1.77,20.4,2.0,8,54.6,25.7,5,5.6,8.0,0,0,0,Sports,2,56.5,48.8,46.9,0
CUST0561,44,Female,61807,High School,Suburban,30,Premium,Credit Card,0,0.0,0.0,34,0.0,2.3,1.2,10,12.7,31.6,2,5.4,11.0,0,0,0,Books,2,72.9,22.0,25.5,0
CUST0562,71,Male,89798,High School,Urban,765,Basic,Credit Card,25,1721.03,68.84,71,0.98,12.3,8.7,11,88.1,41.4,1,8.6,80.0,2,0,0,Books,2,8.0,7.1,41.4,0
CUST0563,53,Female,92262,High School,Urban,88,Basic,Debit Card,2,352.92,176.46,13,0.68,14.0,7.6,5,42.3,45.6,4,6.2,30.0,1,0,0,Sports,2,38.8,4.5,46.0,0
CUST0564,35,Female,48620,High School,Urban,829,VIP,Debit Card,86,2333.71,27.14,41,3.11,21.3,5.7,7,73.1,30.6,3,,23.0,5,0,0,Home & Garden,1,27.3,8.9,76.5,1
CUST0565,58,Female,104209,Bachelor,Urban,173,Basic,PayPal,1,86.6,86.6,49,0.17,8.7,13.1,13,14.5,34.7,3,5.1,15.0,1,203,0,Clothing,5,48.4,19.0,27.8,1
CUST0566,33,Female,60315,Bachelor,Suburban,513,Basic,Bank Transfer,23,3027.93,131.65,47,1.35,13.1,8.5,4,60.6,25.9,1,5.7,29.0,1,0,1,Clothing,4,34.3,10.8,24.6,0
CUST0567,18,Male,32964,Bachelor,Suburban,153,VIP,Credit Card,25,1880.81,75.23,26,4.9,20.2,1.4,4,34.3,50.4,1,6.1,35.0,1,475,0,Books,4,54.9,22.2,76.7,1
CUST0568,24,Female,20000,High School,Urban,945,Premium,Credit Card,62,4177.7,67.38,19,1.97,5.1,5.1,7,26.8,14.0,0,9.2,100.0,0,120,1,Clothing,2,79.5,8.7,21.9,0
CUST0569,18,Other,40889,High School,Urban,54,Basic,PayPal,8,1051.13,131.39,81,4.44,3.9,9.4,7,61.5,48.1,2,6.1,43.0,3,0,0,Home & Garden,2,24.3,13.0,71.8,1
CUST0570,34,Female,56709,Bachelor,Urban,78,Basic,Debit Card,0,0.0,0.0,63,0.0,9.0,5.1,9,48.6,46.8,2,7.5,33.0,2,0,0,Clothing,5,26.7,24.7,28.1,0
CUST0571,40,Male,57211,PhD,Urban,271,Basic,Credit Card,14,1600.52,114.32,17,1.55,7.0,5.5,9,44.3,28.7,2,3.9,20.0,0,1207,2,Electronics,5,34.6,9.1,63.4,0
CUST0572,65,Male,98651,High School,Urban,34,Basic,Debit Card,6,377.87,62.98,4,5.29,13.3,1.1,5,24.9,31.6,3,6.0,23.0,1,0,1,Sports,5,18.3,8.9,64.1,1
CUST0573,44,Male,42346,Master,Suburban,87,VIP,PayPal,13,754.34,58.03,3,4.48,2.5,3.1,11,58.1,52.9,4,6.5,26.0,0,398,0,Books,3,34.4,36.9,58.0,1
CUST0574,36,Female,62320,Bachelor,Rural,1151,Basic,PayPal,38,3620.99,95.29,4,0.99,19.3,7.3,11,22.4,40.8,1,7.4,51.0,4,446,0,Clothing,2,54.7,24.2,47.9,0
CUST0575,52,Female,65069,Bachelor,Rural,1500,Premium,Debit Card,85,11700.2,137.65,39,1.7,10.0,4.5,6,56.2,50.4,5,4.2,-39.0,0,467,1,Home & Garden,3,50.4,13.9,72.4,1
CUST0576,18,Male,20000,Bachelor,Rural,188,VIP,Credit Card,15,477.66,31.84,2,2.39,6.8,1.3,8,89.0,21.0,3,4.2,-12.0,1,772,0,Clothing,3,34.9,16.2,85.2,1
CUST0577,43,Female,44625,High School,Suburban,1027,Basic,Bank Transfer,31,2383.57,76.89,18,0.91,8.3,9.3,11,33.8,40.3,2,8.0,48.0,2,114,0,Sports,5,5.6,9.2,18.8,0
CUST0578,51,Female,95830,High School,Suburban,314,Basic,Debit Card,5,298.54,59.71,62,0.48,16.4,4.4,7,44.0,47.7,2,,7.0,2,0,0,Electronics,2,51.5,12.7,33.1,1
CUST0579,18,Female,20000,Bachelor,Urban,125,Premium,Debit Card,8,660.78,82.6,15,1.92,11.8,5.5,7,55.5,18.1,1,5.5,12.0,0,0,0,Beauty,2,56.3,9.4,41.6,0
CUST0580,57,Female,110066,Bachelor,Suburban,484,VIP,Credit Card,46,5731.95,124.61,64,2.85,8.2,1.4,8,56.4,44.6,2,6.4,19.0,0,470,2,Books,2,12.5,17.3,74.7,1
CUST0581,45,Female,62463,Master,Suburban,430,Premium,PayPal,24,1134.5,47.27,61,1.67,7.1,1.0,11,47.5,71.3,1,6.6,5.0,2,488,0,Books,2,49.0,9.6,54.5,1
CUST0582,33,Female,25450,Bachelor,Suburban,1808,Basic,Credit Card,54,6301.33,116.69,12,0.9,7.3,5.7,3,30.9,32.4,2,8.9,81.0,0,289,1,Home & Garden,3,50.6,6.2,8.3,0
CUST0583,49,Male,59592,High School,Suburban,123,Premium,Credit Card,4,257.33,64.33,58,0.98,12.9,12.0,8,50.3,38.0,2,3.5,-31.0,0,1335,1,Electronics,4,46.1,27.3,69.7,1
CUST0584,74,Female,124127,Bachelor,Urban,445,Premium,Debit Card,35,5250.59,150.02,61,2.36,6.7,9.2,13,41.7,49.8,2,7.6,54.0,0,56,1,Clothing,2,45.6,34.8,53.3,1
CUST0585,42,Female,63572,High School,Urban,30,VIP,Credit Card,0,0.0,0.0,22,0.0,12.2,8.3,10,76.7,68.2,1,8.7,67.0,0,305,0,Clothing,1,49.1,40.5,42.8,0
CUST0586,43,Female,59236,Bachelor,Rural,48,Basic,Debit Card,0,0.0,0.0,10,0.0,4.0,6.1,15,59.4,43.1,1,7.9,49.0,3,0,0,Beauty,2,54.5,22.8,33.7,0
CUST0587,33,Female,53460,Bachelor,Urban,30,Premium,Credit Card,0,0.0,0.0,33,0.0,4.6,1.7,6,22.7,,3,9.0,76.0,0,0,0,Beauty,3,15.3,18.9,30.1,0
CUST0588,27,Female,47787,Master,Suburban,2000,VIP,Debit Card,200,18310.09,91.55,114,3.0,8.1,1.0,4,66.9,33.1,1,9.8,98.0,3,2014,3,Beauty,3,34.1,12.9,89.4,1
CUST0589,52,Male,97271,Master,Rural,648,Basic,Credit Card,23,2716.44,118.11,45,1.06,7.0,23.6,6,48.9,39.1,2,7.8,66.0,1,0,1,Home & Garden,3,29.1,24.4,31.6,1
CUST0590,27,Male,61987,Bachelor,Suburban,618,Basic,Credit Card,5,250.05,50.01,8,0.24,4.9,4.4,10,59.6,26.9,1,6.5,17.0,0,774,1,Electronics,2,46.7,4.6,21.6,0
CUST0591,41,Male,58943,Bachelor,Suburban,285,Basic,Credit Card,14,205.61,14.69,51,1.47,3.1,3.2,8,44.1,26.5,1,6.0,32.0,6,237,0,Home & Garden,5,44.3,17.1,64.5,1
CUST0592,32,Male,29419,Master,Urban,142,Basic,Bank Transfer,11,670.76,60.98,25,2.32,4.3,5.4,4,45.9,30.4,3,2.4,-42.0,0,0,1,Sports,2,34.1,21.6,49.8,0
CUST0593,47,Female,67258,High School,Urban,65,Basic,PayPal,0,0.0,0.0,40,0.0,22.5,2.2,5,43.1,62.6,4,4.3,-6.0,0,211,1,Sports,2,28.0,11.0,35.8,0
CUST0594,45,Other,74404,High School,Rural,134,VIP,Credit Card,8,537.87,67.23,59,1.79,4.8,3.5,5,39.3,38.3,1,8.3,93.0,1,0,1,Clothing,5,28.1,2.8,54.2,1
CUST0595,55,Male,70044,High School,Suburban,188,Basic,PayPal,4,229.46,57.37,32,0.64,8.6,16.2,13,45.2,34.6,1,4.0,-46.0,0,648,1,Sports,4,36.4,20.4,51.1,1
CUST0596,32,Male,34953,High School,Suburban,564,Basic,Debit Card,15,1987.89,132.53,75,0.8,4.8,6.6,8,37.1,31.2,2,9.4,100.0,2,706,1,Home & Garden,4,37.3,7.4,52.4,1
CUST0597,35,Female,59657,Bachelor,Urban,310,Premium,Bank Transfer,21,3332.07,158.67,57,2.03,6.5,7.8,4,88.5,49.2,1,7.5,41.0,2,519,0,Books,1,47.8,18.7,52.1,1
CUST0598,25,Male,35770,Bachelor,Urban,32,Basic,Credit Card,0,0.0,0.0,42,0.0,15.0,4.7,6,34.3,60.9,2,4.3,-10.0,0,305,0,Sports,4,13.3,28.8,32.7,0
CUST0599,33,Female,51552,Bachelor,Rural,30,Basic,Debit Card,0,0.0,0.0,7,0.0,6.9,11.0,6,28.6,40.9,6,4.3,-12.0,1,0,1,Home & Garden,2,23.4,16.9,49.7,0
CUST0600,45,Female,59123,High School,Urban,43,Premium,Credit Card,10,1153.21,115.32,81,6.98,6.3,10.8,10,41.0,21.8,1,7.7,35.0,2,848,0,Books,2,27.9,21.4,85.5,1
CUST0601,51,Female,75684,Bachelor,Suburban,211,VIP,Credit Card,16,713.65,44.6,123,2.27,5.1,4.3,10,53.6,54.1,0,6.6,40.0,0,21,1,Books,6,40.0,2.5,59.7,1
CUST0602,26,Male,24527,Bachelor,Urban,1082,Premium,Bank Transfer,78,6127.24,78.55,6,2.16,6.7,5.1,7,32.0,48.4,1,7.1,55.0,3,1125,0,Beauty,1,64.2,32.6,64.0,0
CUST0603,53,Male,95213,Bachelor,Suburban,405,Premium,Debit Card,28,2443.76,87.28,30,2.07,10.8,12.2,6,31.2,23.7,3,9.0,87.0,3,619,1,Beauty,5,87.0,7.6,48.7,0
CUST0604,60,Female,106279,Bachelor,Rural,647,Basic,Credit Card,12,1167.89,97.32,13,0.56,1.5,5.4,9,19.9,10.2,1,6.2,2.0,1,621,0,Sports,1,22.4,13.8,29.8,0
CUST0605,46,Female,44297,Bachelor,Suburban,251,VIP,Credit Card,28,2697.15,96.33,63,3.35,2.7,3.9,10,11.1,46.1,1,6.8,18.0,0,0,0,Electronics,2,37.6,12.3,42.8,0
CUST0606,68,Male,85767,High School,Urban,179,Basic,PayPal,5,416.32,83.26,57,0.84,11.0,4.1,11,50.9,23.0,2,8.1,51.0,1,0,0,Beauty,1,51.2,6.4,36.4,0
CUST0607,28,Female,20000,High School,Suburban,45,Premium,Debit Card,0,0.0,0.0,6,0.0,8.5,3.5,8,28.6,48.6,1,6.4,47.0,1,1124,0,Sports,5,52.1,1.6,44.3,0
CUST0608,21,Male,20000,Master,Suburban,834,Basic,Credit Card,29,2721.13,93.83,94,1.04,5.3,5.3,2,56.9,30.1,2,7.7,56.0,0,0,1,Sports,1,25.9,15.7,43.9,0
CUST0609,18,Female,21458,Master,Urban,611,VIP,Bank Transfer,63,5903.49,93.71,8,3.09,11.4,3.6,8,55.2,42.6,3,6.1,-9.0,0,41,0,Electronics,3,57.1,31.7,46.1,0
CUST0610,62,Male,71365,Bachelor,Rural,73,Premium,Credit Card,8,417.85,52.23,71,3.29,6.1,5.3,1,35.9,42.3,3,4.6,23.0,0,63,0,Sports,3,83.5,24.8,60.9,0
CUST0611,49,Female,62512,High School,Suburban,287,Premium,Credit Card,25,946.4,37.86,27,2.61,14.9,2.8,5,46.4,43.2,0,8.1,84.0,2,117,0,Home & Garden,4,60.0,24.7,53.0,1
CUST0612,39,Male,46081,Bachelor,Rural,267,Basic,Bank Transfer,10,976.07,97.61,17,1.12,5.1,6.7,10,39.8,52.2,2,4.7,-22.0,1,0,0,Electronics,3,24.5,3.8,33.5,0
CUST0613,44,Male,72099,Bachelor,Suburban,392,Basic,Credit Card,6,376.04,62.67,7,0.46,3.9,7.4,10,60.2,43.3,3,6.2,18.0,0,345,1,Home & Garden,1,34.0,16.2,53.9,1
CUST0614,23,Male,33700,Master,Urban,1168,Premium,Credit Card,75,4037.25,53.83,8,1.93,36.1,8.4,9,23.6,43.0,3,5.6,8.0,0,854,1,Books,2,17.3,13.0,78.6,1
CUST0615,76,Male,96564,High School,Urban,346,Premium,Debit Card,37,4434.19,119.84,48,3.21,12.9,7.5,13,54.4,16.5,3,6.8,45.0,1,434,1,Electronics,2,36.1,4.4,55.1,1
CUST0616,41,Female,66992,High School,Urban,310,Basic,PayPal,13,1027.87,79.07,35,1.26,4.4,10.4,7,80.1,49.8,0,,85.0,4,0,0,Books,5,56.0,13.5,48.4,0
CUST0617,41,Other,56140,Bachelor,Rural,30,VIP,Credit Card,14,2403.7,171.69,5,14.0,6.1,5.6,7,74.5,41.6,2,3.3,-44.0,0,229,0,Beauty,4,52.9,38.3,100.0,1
CUST0618,50,Male,73675,Bachelor,Suburban,30,VIP,Bank Transfer,9,1013.89,112.65,5,9.0,5.1,5.3,12,31.5,58.2,5,4.1,1.0,0,0,1,Clothing,3,48.1,12.2,100.0,1
CUST0619,47,Male,98562,High School,Suburban,82,Basic,PayPal,3,150.4,50.13,3,1.1,1.9,3.2,2,65.8,30.2,3,2.6,-21.0,0,0,0,Clothing,2,8.4,14.9,47.1,0
CUST0620,43,Female,87567,High School,Urban,30,Premium,Credit Card,3,362.05,120.68,61,3.0,6.4,8.9,9,80.4,54.8,0,,32.0,2,186,1,Home & Garden,4,61.2,13.6,67.1,1
CUST0621,28,Female,22616,Bachelor,Urban,544,Premium,PayPal,36,3717.76,103.27,55,1.99,9.1,3.3,6,54.9,39.3,0,8.2,56.0,1,754,0,Books,1,42.4,19.1,44.0,0
CUST0622,47,Female,85906,Master,Suburban,513,Basic,Credit Card,8,391.16,48.89,2,0.47,19.7,1.0,10,53.0,,3,5.1,27.0,1,0,0,Books,2,26.4,13.2,43.5,0
CUST0623,68,Male,111881,PhD,Suburban,58,Basic,Debit Card,2,115.88,57.94,36,1.03,7.6,3.0,14,24.0,34.0,1,3.3,-66.0,0,0,0,Electronics,3,33.8,10.7,23.1,0
CUST0624,60,Male,73526,Bachelor,Urban,723,Premium,PayPal,54,6342.78,117.46,3,2.24,5.7,9.4,12,63.2,23.3,1,8.9,65.0,5,348,1,Clothing,3,53.4,8.4,52.0,1
CUST0625,63,Female,106542,Bachelor,Suburban,67,Premium,Bank Transfer,1,23.01,23.01,105,0.45,21.3,8.1,5,13.7,67.9,0,4.8,11.0,0,455,0,Home & Garden,3,22.7,20.5,48.4,0
CUST0626,32,Male,72379,High School,Urban,143,Basic,Credit Card,6,99.28,16.55,106,1.26,18.4,6.2,9,43.8,20.7,1,7.9,78.0,1,0,1,Home & Garden,2,40.2,17.0,35.7,0
CUST0627,25,Female,20000,Bachelor,Urban,114,Premium,Debit Card,11,996.83,90.62,53,2.89,9.0,20.6,5,30.8,51.0,2,5.1,-3.0,0,447,0,Electronics,1,35.2,4.9,70.3,1
CUST0628,38,Male,45747,Bachelor,Suburban,186,Premium,Debit Card,7,606.71,86.67,117,1.13,8.4,6.7,7,47.9,19.5,0,5.8,51.0,2,0,0,Electronics,1,33.1,14.9,57.8,0
CUST0629,40,Female,78015,Bachelor,Urban,117,Premium,Credit Card,5,476.96,95.39,75,1.28,10.7,2.6,14,30.7,31.4,2,6.1,-14.0,0,38,2,Beauty,2,31.2,11.4,44.6,0
CUST0630,56,Male,89862,Bachelor,Rural,268,Basic,Credit Card,3,260.46,86.82,79,0.34,5.1,2.4,10,25.8,14.1,0,8.7,90.0,2,0,0,Home & Garden,2,32.2,17.7,22.7,0
CUST0631,18,Female,30982,High School,Urban,209,VIP,Credit Card,16,1686.19,105.39,37,2.3,8.2,7.5,12,56.5,36.9,2,9.3,86.0,1,0,1,Electronics,4,51.5,5.8,64.4,1
CUST0632,62,Female,98219,High School,Urban,1724,Basic,Debit Card,51,8154.26,159.89,16,0.89,4.9,13.5,8,44.5,56.6,2,6.4,21.0,0,1532,0,Beauty,2,35.6,10.0,44.6,1
CUST0633,37,Female,63720,Bachelor,Urban,30,Basic,Debit Card,0,0.0,0.0,11,0.0,18.8,5.2,9,16.8,49.7,1,4.5,4.0,1,407,1,Books,4,53.6,35.1,39.1,0
CUST0634,33,Male,31163,High School,Suburban,61,Basic,Credit Card,9,270.02,30.0,17,4.43,4.1,6.9,5,35.9,32.7,0,7.7,48.0,1,349,3,Home & Garden,1,37.3,31.3,60.5,1
CUST0635,24,Female,50300,High School,Urban,30,Basic,PayPal,0,0.0,0.0,44,0.0,9.6,7.1,7,66.4,40.6,2,4.0,-36.0,0,454,0,Sports,2,41.9,12.0,54.9,0
CUST0636,18,Female,40254,PhD,Suburban,393,VIP,PayPal,39,2580.07,66.16,8,2.98,9.9,21.1,11,42.8,29.6,2,7.9,60.0,1,509,0,Clothing,1,58.7,17.1,44.2,0
CUST0637,52,Female,77069,Bachelor,Urban,30,Basic,Debit Card,0,0.0,0.0,13,0.0,19.8,10.0,8,68.3,23.3,0,7.7,52.0,2,472,1,Clothing,3,34.6,8.6,53.2,1
CUST0638,41,Female,63688,Bachelor,Urban,724,Premium,Credit Card,54,1823.01,33.76,28,2.24,5.6,11.7,8,16.9,66.0,3,8.6,61.0,2,0,2,Sports,1,78.4,10.1,59.8,1
CUST0639,20,Female,20000,Master,Urban,286,Basic,Debit Card,16,224.57,14.04,11,1.68,4.7,2.5,6,32.5,39.4,2,7.9,49.0,2,711,0,Sports,4,54.9,19.2,57.0,1
CUST0640,20,Female,34464,PhD,Suburban,299,Basic,Credit Card,14,884.18,63.16,39,1.4,12.4,3.3,9,75.2,41.1,1,7.0,34.0,4,732,0,Books,1,77.4,10.6,53.0,1
CUST0641,34,Male,61371,Bachelor,Rural,329,VIP,Credit Card,34,6763.33,198.92,115,3.1,11.4,3.1,9,40.8,22.2,2,6.7,10.0,0,866,0,Home & Garden,2,66.8,32.2,94.6,1
CUST0642,65,Female,95567,Master,Urban,74,Premium,PayPal,3,308.73,102.91,62,1.22,27.1,4.4,8,46.5,38.2,3,4.2,-41.0,0,0,1,Electronics,2,19.0,4.9,52.4,1
